iso3,year,gdp_usd,population,inflation_rate,gdp_log,pop_log,node_id
GIN,2016,8595955222.49719,12073030.0,0.0,22.874557606720227,16.306484680024308,74
GMB,2016,1484578885.97132,2283769.0,0.0,21.118396991188195,14.641338144162006,75
GNB,2016,1245074264.10396,1831893.0,0.0,20.94246101576996,14.420860962280234,76
GNQ,2016,11240808847.8878,1508186.0,0.0,23.142816640467665,14.226418825167055,77
GRC,2016,193097239005.87,10775971.0,0.0,25.986459728023195,16.19282939870222,78
GRD,2016,1061640740.74074,115130.0,0.0,20.78308141792177,11.653825889463395,79
GTM,2016,66053408205.8838,16268760.0,0.0,24.913729466990514,16.604757323867695,81
GUM,2016,5901000000.0,164233.0,0.0,22.498387665190904,12.00904751912098,82
GUY,2016,4482697336.56174,763548.0,0.0,22.22349078647046,13.545732579708543,83
HKG,2016,320860317562.562,7336600.0,0.0,26.494271717595094,15.808386214317423,84
HND,2016,21717604952.1835,9412380.0,0.0,23.801389056741606,16.05753650824808,85
HRV,2016,52650714171.8617,4106867.0,0.0,24.68694563997118,15.22817125217383,86
HTI,2016,14069277526.2278,10671457.0,0.0,23.367259358298597,16.183083258741387,87
HUN,2016,128983560865.293,9759755.0,0.0,25.58295079804252,16.09377795807677,88
IDN,2016,931877364037.698,264627418.0,0.0,27.560467059324647,19.393833428615125,89
IND,2016,2294796885663.16,1343944296.0,0.0,28.46166545254586,21.018874632503948,90
IRL,2016,305431252708.748,4762722.0,0.0,26.4449905581879,15.37633012146786,91
IRN,2016,478618064870.999,83812228.0,0.0,26.894168756948634,18.24408948559304,92
IRQ,2016,166743557747.671,38469627.0,0.0,25.839722886804946,17.465379604809097,93
ISL,2016,21083713310.457,335439.0,0.0,23.771766698401326,12.723198381844645,94
ISR,2016,321940971558.016,8546000.0,0.0,26.497634047546292,15.960974012199909,95
ITA,2016,1887111188176.93,60115223.0,0.0,28.2660683038318,17.91177367857567,96
JAM,2016,14898999754.1229,2809915.0,0.0,23.424559917115804,14.848665147624683,97
JOR,2016,39892551126.7606,10006367.0,0.0,24.409455454886455,16.118732248287237,98
JPN,2016,5003677627544.24,127076000.0,0.0,29.241194283505376,18.660295898504067,99
KAZ,2016,137278320084.171,18363600.0,0.0,25.645276235469368,16.72588105682268,100
KEN,2016,74815144163.8931,48139687.0,0.0,25.03828616353166,17.689617509201398,101
KGZ,2016,6813095379.1187,6175338.0,0.0,22.642112388363813,15.636074337756856,102
KHM,2016,26556545153.3573,15852803.0,0.0,24.002542076074214,16.578856951158446,103
KIR,2016,206467818.503227,118478.0,0.0,19.145655120464628,11.682491008662982,104
KNA,2016,1006818518.51852,47075.0,0.0,20.73006121549261,10.759518595997553,105
KOR,2016,1579150518945.44,51217803.0,0.0,28.08790817214743,17.751597763939152,106
KWT,2016,109406674124.652,4004096.0,0.0,25.41833773170648,15.202828644898034,107
LAO,2016,15912501722.6143,6908802.0,0.0,23.49037090914819,15.74830695353134,108
LBN,2016,51147308774.1294,6323060.0,0.0,24.65797571359289,15.659713984313525,109
LBR,2016,3398419600.0,4755608.0,0.0,21.946576337269423,15.374835321470414,110
LBY,2016,49912073701.298,6632126.0,0.0,24.633528768398662,15.707436125191721,111
LCA,2016,1868544444.44444,175646.0,0.0,21.3484255933045,12.076231578128818,112
LKA,2016,88000211171.5956,21209000.0,0.0,25.200605051110326,16.869936225007276,113
LSO,2016,2114426452.2019,2130422.0,0.0,21.47204943214937,14.571831109518213,114
LTU,2016,42970749245.0336,2877325.0,0.0,24.483785471072657,14.872371948592587,115
LUX,2016,62216885435.9488,582014.0,0.0,24.853892269897628,13.274251499577328,116
LVA,2016,27117105059.5075,1959537.0,0.0,24.023430548764384,14.488219289136007,117
MAC,2016,44964868323.7558,652500.0,0.0,24.529147317914425,13.38856795074486,118
MAR,2016,111572947004.917,35023457.0,0.0,25.43794444716624,17.371528623522256,119
MDA,2016,7980917075.7748,2803186.0,0.0,22.800319163706718,14.846267542156378,120
MDG,2016,11848613858.442,26099952.0,0.0,23.195476723798823,17.07744407152502,121
MDV,2016,4409942623.85538,443308.0,0.0,22.207127516083656,13.002022322805423,122
MEX,2016,1112233497452.7,122251351.0,0.0,27.73739126943883,18.621589745562805,123
MHL,2016,201800000.0,47709.0,0.0,19.122787670839184,10.772896298510153,124
MKD,2016,10672467073.2873,1906313.0,0.0,23.09093309149323,14.460682092544765,125
MLI,2016,16743796799.8329,19191289.0,0.0,23.54129368637582,16.769967088236275,126
MLT,2016,12025782834.1534,454505.0,0.0,23.210318751455738,13.026966393832666,127
MMR,2016,63298361983.5653,51495696.0,0.0,24.87112528874064,17.757008808745127,128
MNE,2016,4357469330.46719,625353.0,0.0,22.195157297230914,13.346073168374602,129
MNG,2016,11181350649.3573,3088856.0,0.0,23.137513106889656,14.94331167753035,130
MOZ,2016,12069051237.1711,27337105.0,0.0,23.213910264009492,17.123755531426173,132
MRT,2016,6398747592.13185,4086657.0,0.0,22.579368119589383,15.223238079084199,133
MSR,2016,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,134
MUS,2016,12757680846.5663,1263747.0,0.0,23.269399346586077,14.049592466724071,135
MWI,2016,7909868618.46366,17557739.0,0.0,22.791377009164982,16.68100543629395,136
MYS,2016,301256033870.334,31789685.0,0.0,26.4312263509991,17.274652455518293,137
NAM,2016,10722018732.0936,2439213.0,0.0,23.095565289514344,14.707186414226461,138
NCL,2016,8724568954.89799,283423.0,0.0,22.889408900479044,12.55469928860931,139
NER,2016,10398861981.7583,20685753.0,0.0,23.064962212371636,16.844955808748235,140
NFK,2016,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,141
NGA,2016,404649125252.16,195443700.0,0.0,26.726286171148878,19.090782921492547,142
NIC,2016,13286093388.4752,6232666.0,0.0,23.30998371532893,15.645314889046944,143
NLD,2016,797163949289.885,17030314.0,0.0,27.40432620260031,16.650505549238215,144
NOR,2016,370956547619.048,5234519.0,0.0,26.639350770376563,15.470785707538527,145
NPL,2016,24524109483.5293,27955462.0,0.0,23.92292253121991,17.146123194638047,146
NZL,2016,189100085275.23,4714100.0,0.0,25.965542263569102,15.366068787789631,148
OMN,2016,75128738621.5865,4390877.0,0.0,25.042468993922416,15.295039765054021,149
PAK,2016,313630000130.435,220138869.0,0.0,26.47147978453161,19.209769132449225,150
PAN,2016,59760858717.8359,4029086.0,0.0,24.813616747126165,15.209050357387854,151
PER,2016,191898104390.379,30866494.0,0.0,25.98023036180486,17.245181849377758,152
PHL,2016,318627003016.731,106735719.0,0.0,26.4872869860654,18.485866430633134,153
PLW,2016,305227020.263672,17797.0,0.0,19.53656638970604,9.786841370416807,154
PNG,2016,20758876952.6232,8961718.0,0.0,23.75623979713454,16.008472619228314,155
POL,2016,473259583969.643,37970087.0,0.0,26.882909878221476,17.452309249824474,156
PRK,2016,2674851578587.27,25698326.0,0.0,28.614915010097288,17.061936450470263,157
PRT,2016,206305431241.638,10325452.0,0.0,26.052623583592425,16.15012256994094,158
PRY,2016,36089700222.9546,6249126.0,0.0,24.309273349220103,15.647952331956425,159
PYF,2016,5497036476.8031,279178.0,0.0,22.42747496175036,12.539608432141858,161
QAT,2016,151732142857.143,2477113.0,0.0,25.745382585221396,14.722604730827873,162
ROU,2016,185290759248.844,19702267.0,0.0,25.94519209986224,16.796244313985177,163
RUS,2016,1276786350881.14,145015460.0,0.0,27.87536737348624,18.792350922286737,164
RWA,2016,8695272057.91798,11919183.0,0.0,22.886045273385417,16.293659760882395,165
S19,2016,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,166
SAU,2016,689279466666.667,30954198.0,0.0,27.258912637721277,17.248019218328665,167
SDN,2016,42630376000.0,41259892.0,0.0,24.475832887787845,17.535401472293305,168
SEN,2016,19040312333.1864,15034521.0,0.0,23.669824270281513,16.525859581415173,169
SGP,2016,319646468521.497,5607283.0,0.0,26.490481436147224,15.539577024795092,170
SLB,2016,1379486290.71433,662379.0,0.0,21.04497701443149,13.403594688360647,171
SLE,2016,6084297211.10217,7205328.0,0.0,22.5289770615806,15.79033144910746,172
SLV,2016,24191430000.0,6200800.0,0.0,23.90926427519936,15.64018903521894,173
SMR,2016,1468343139.74326,33101.0,0.0,21.10740048692445,10.407348982500485,174
SOM,2016,6613743069.99912,14348740.0,0.0,22.612415604516087,16.47917276112931,175
SRB,2016,42225495909.5633,7058322.0,0.0,24.46629004404883,15.769718045842655,177
SSD,2016,107415480500.0,10830102.0,0.0,25.399969972747947,16.1978401295506,178
STP,2016,292267272.196925,203689.0,0.0,19.493179260750964,12.224354509208187,179
SUR,2016,3317421648.09918,587757.0,0.0,21.922453706438592,13.284070577538948,180
SVK,2016,90347173228.6356,5430798.0,0.0,25.22692556660683,15.507596826573312,181
SVN,2016,44290685824.0682,2065042.0,0.0,24.5140402396356,14.540661607405022,182
SWE,2016,513058312950.939,9923085.0,0.0,26.9636553461288,16.110374519592675,183
SWZ,2016,3722306116.72872,1149507.0,0.0,22.03760923727851,13.954844582708786,184
SYC,2016,1568513348.14463,94677.0,0.0,21.173394096329993,11.458236939619427,186
SYR,2016,12597854877.4254,19193834.0,0.0,23.256792388666035,16.770099691686376,187
TCA,2016,1202078000.0,38315.0,0.0,20.907317563632855,10.553622842502783,188
TCD,2016,13026289835.7789,15114655.0,0.0,23.290235447458645,16.531175427087884,189
TGO,2016,6071167584.1951,7858289.0,0.0,22.52681677692968,15.87707958348447,190
THA,2016,413366349747.508,70859841.0,0.0,26.74760008211108,18.076214427650314,191
TJK,2016,6992416096.89018,8865631.0,0.0,22.66809198409678,15.997692786545485,192
TKM,2016,36169428571.4286,6360041.0,0.0,24.311480084401012,15.665545539068084,194
TLS,2016,1640464612.08088,1228312.0,0.0,21.218245339319537,14.021152241204794,195
TON,2016,420828262.317922,105524.0,0.0,19.857735382811732,11.5667031706507,196
TTO,2016,23624322192.6274,1353895.0,0.0,23.885542619697816,14.11849692005089,197
TUN,2016,44360072680.4476,11528674.0,0.0,24.515605637872852,16.260347968035465,198
TUR,2016,870818016909.84,79277962.0,0.0,27.492698856160338,18.188470753912224,199
TUV,2016,41629064.2232388,10930.0,0.0,17.54430916451691,9.299358068293836,200
TZA,2016,49774409374.4538,53824013.0,0.0,24.630766820938852,17.801230282421738,201
UGA,2016,29203988696.2626,38799152.0,0.0,24.097571136113146,17.47390897445832,202
UKR,2016,93355869403.9223,45616832.0,0.0,25.259684580211164,17.6357873511043,203
UMI,2016,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,204
URY,2016,57480787465.2716,3379283.0,0.0,24.774716597894145,15.033174410699615,205
USA,2016,18695110842000.0,324353340.0,0.0,30.559283153305067,19.59734403817149,206
UZB,2016,86138288644.171,31284568.0,0.0,25.17921984924211,17.258635530749462,207
VCT,2016,814303703.703704,106349.0,0.0,20.51784395598332,11.574490820628384,208
VEN,2016,112915034262.314,30765720.0,0.0,25.449901463659053,17.241911673604527,209
VGB,2016,107415480500.0,33878.0,0.0,25.399969972747947,10.43055063239178,210
VNM,2016,257096001177.982,94000117.0,0.0,26.272715397534412,18.35880659555264,211
VUT,2016,804323576.861028,272087.0,0.0,20.50551220620408,12.513880822365545,212
WLF,2016,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,213
WSM,2016,843924796.697421,203499.0,0.0,20.553573946336147,12.223421283864786,214
YEM,2016,31317825274.1507,32109010.0,0.0,24.167453269998944,17.28464726521764,215
ZAF,2016,323585509674.481,57259551.0,0.0,26.50272924262223,17.863105033642757,216
ZMB,2016,20958412538.3093,16914423.0,0.0,23.76580595590264,16.64367730700112,217
ZWE,2016,20559250000.0,14600294.0,0.0,23.746576798317435,16.49655229195389,218
_X,2016,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,219
ABW,2017,3092427932.96089,108735.0,0.0,21.852222358470588,11.596678205031603,0
AFG,2017,18753456497.8159,35688935.0,0.0,23.6546439189766,17.390351282749602,1
AGO,2017,84376935689.3366,30234839.0,0.0,25.158559927391053,17.22450545979518,2
AIA,2017,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,3
ALB,2017,13258268435.6048,2648285.0,0.0,23.307887227702352,14.7894231962491,4
ARE,2017,403365010211.028,9223225.0,0.0,26.723107721500934,16.037235425875135,6
ARG,2017,643628393281.364,44288894.0,0.0,27.19038736744077,17.60624452638968,7
ARM,2017,11527458709.0158,2979400.0,0.0,23.167997740170648,14.90723283156562,8
ASM,2017,612000000.0,51586.0,0.0,20.232242842110587,10.851024981743453,9
ATG,2017,1534855555.55556,90468.0,0.0,21.151702113594087,11.412762529570834,10
AUS,2017,1330890554614.09,24592588.0,0.0,27.916869424023048,17.017955695352033,11
AUT,2017,414926138132.691,8797566.0,0.0,26.751366360935975,15.98998576394882,12
AZE,2017,40866627351.9817,9854033.0,0.0,24.433579609781134,16.103391472455574,13
BDI,2017,2831362208.34039,11506762.0,0.0,21.76402377884838,16.258445507434633,14
BEL,2017,500908767351.53,11375158.0,0.0,26.939689820356104,16.246942500725574,15
BEN,2017,12701655836.9467,12039780.0,0.0,23.264998202852787,16.30372680831075,16
BFA,2017,14106955615.3442,19894407.0,0.0,23.369933818818772,16.805949245180287,17
BGD,2017,293732446624.596,162186147.0,0.0,26.405935144451124,18.90425529525891,18
BGR,2017,59167647387.606,6803468.0,0.0,24.80364073263847,15.732943187124386,19
BHR,2017,37204813829.7872,1501116.0,0.0,24.339703993906948,14.221720055612453,20
BHS,2017,12446900000.0,390485.0,0.0,23.244737432948888,12.875147396146728,21
BIH,2017,18326373135.6099,3428682.0,0.0,23.631607014332562,15.047686780394104,22
BLR,2017,54725405751.1559,9458989.0,0.0,24.725593894711697,16.062476170000544,23
BLZ,2017,2266028250.0,373202.0,0.0,21.541294466817845,12.829877786508225,24
BMU,2017,7142316000.0,63578.0,0.0,22.68930293058932,11.060038506124684,25
BOL,2017,45927439594.7902,11344587.0,0.0,24.550328587938623,16.24425135997914,26
BRA,2017,2063514688805.78,204703445.0,0.0,28.35543180450808,19.137072884881615,27
BRB,2017,5683150000.0,280171.0,0.0,22.46077149359897,12.543158979269434,28
BRN,2017,12128168045.1245,432772.0,0.0,23.218796521796317,12.977968620095218,29
BTN,2017,2591358009.20276,754335.0,0.0,21.67544790350944,13.533593171071674,30
BWA,2017,16105155856.7708,2266747.0,0.0,23.502405297284163,14.63385676318741,31
CAF,2017,2072349972.6818,4793511.0,0.0,21.451949053297685,15.382773894886062,32
CAN,2017,1649265644244.09,36545075.0,0.0,28.131351240676732,17.414057015522324,33
CHE,2017,695200833086.499,8451840.0,0.0,27.26746660923908,15.949894845425659,34
CHL,2017,276154259981.097,18558868.0,0.0,26.34422545950849,16.736458345965563,35
CHN,2017,12537559062282.9,1396215000.0,0.0,30.15974998005567,21.057030841605584,36
CIV,2017,52512343996.69,26733372.0,0.0,24.684314102672253,17.101423267958054,37
CMR,2017,36098547033.1655,24128601.0,0.0,24.309518453114194,16.99890849974382,38
COD,2017,37537521565.5308,87083398.0,0.0,24.348606844788648,18.282376826641887,39
COG,2017,11834473039.3645,5351011.0,0.0,23.194282553392085,15.49279625986241,40
COL,2017,311866875156.879,48131078.0,0.0,26.46584225151486,17.689438659478032,42
COM,2017,1077439756.59451,756669.0,0.0,20.797853468954138,13.536682506066116,43
CPV,2017,1996741539.95088,512893.0,0.0,21.414782459344075,13.147824475122155,44
CRI,2017,60516044656.5206,4913177.0,0.0,24.826174367774403,15.407431540903598,45
CUB,2017,96850649700.0,11247829.0,0.0,25.296435935099062,16.23568577912036,46
CUW,2017,3033433248.15988,160175.0,0.0,21.832960900542098,11.984028489659265,47
CYM,2017,5166281293.18715,64535.0,0.0,22.36541898119982,11.07497848661681,49
CYP,2017,22946570628.7576,1254275.0,0.0,23.856434334390233,14.042069071651278,50
CZE,2017,221563575696.217,10594438.0,0.0,26.12397540871198,16.175839798778178,51
DEU,2017,3765351626105.89,82657002.0,0.0,28.956862366207798,18.230210109434356,52
DJI,2017,2762581334.22612,1054841.0,0.0,21.739431345972648,13.868901550643526,53
DMA,2017,563355555.555555,68496.0,0.0,20.149421525942074,11.134545227670822,54
DNK,2017,331610593961.988,5764980.0,0.0,26.527227207715885,15.56731241592965,55
DOM,2017,79070274743.1658,10666843.0,0.0,25.093602847718618,16.1826507969577,56
DZA,2017,189880896903.073,41689299.0,0.0,25.96966285414941,17.54575505911875,57
ECU,2017,104467486000.0,16759519.0,0.0,25.372141721191163,16.63447701298995,58
EGY,2017,248362771739.13,103696057.0,0.0,26.23815630355207,18.45697465897674,59
ERI,2017,107415480500.0,3150347.0,0.0,25.399969972747947,14.963023480890246,60
ESP,2017,1321754088818.83,46571232.0,0.0,27.90998082554675,17.65649359088035,62
EST,2017,27469461919.1189,1317384.0,0.0,24.03634074895199,14.09115926906045,63
ETH,2017,76366081766.6667,109666481.0,0.0,25.058804478620686,18.512954336169543,64
FIN,2017,253846138440.0,5508214.0,0.0,26.259994166252476,15.521751172201043,65
FJI,2017,5353469174.47838,918759.0,0.0,22.40101063172,13.73078021380369,66
FRA,2017,2588868323334.71,66918020.0,0.0,28.582241955356526,18.01897886102159,67
FSM,2017,359000000.0,109481.0,0.0,19.698832949238067,11.60351543116459,68
GAB,2017,14929487485.1623,2156900.0,0.0,23.426604120122786,14.584183027238714,69
GBR,2017,2699118387873.1,65966000.0,0.0,28.623946312608993,18.00465003089874,70
GEO,2017,16473125375.0684,3728004.0,0.0,23.524996124886265,15.131383795988436,71
GHA,2017,60385409434.8567,30008354.0,0.0,24.824013347073993,17.2169864008525,72
GIB,2017,107415480500.0,34245.0,0.0,25.399969972747947,10.441325048548917,73
GIN,2017,10324668271.1362,12385659.0,0.0,23.05780184667071,16.332049909756208,74
GMB,2017,1504909462.69521,2342189.0,0.0,21.131998576324595,14.666596947090836,75
GNB,2017,1469978606.12143,1877072.0,0.0,21.108513684652543,14.445224206661072,76
GNQ,2017,12200913878.9827,1562396.0,0.0,23.224776694075448,14.261731738419876,77
GRC,2017,200381103984.298,10754679.0,0.0,26.02348691022087,16.190851566638344,78
GRD,2017,1125685185.18519,115438.0,0.0,20.84165774159128,11.65649753090157,79
GTM,2017,71653780740.4226,16567357.0,0.0,24.9951117566313,16.622944931910354,81
GUM,2017,6013000000.0,163490.0,0.0,22.51718962917015,12.004513221932806,82
GUY,2017,4748174334.14044,768479.0,0.0,22.281026030614626,13.552169816898651,83
HKG,2017,341273289534.466,7393200.0,0.0,26.55594942883979,15.81607135205008,84
HND,2017,23136247990.5977,9588137.0,0.0,23.864666401727597,16.076037267424073,85
HRV,2017,56182782585.9052,4041407.0,0.0,24.75187618724474,15.212103704071623,86
HTI,2017,15093357161.1498,10817754.0,0.0,23.437520560936324,16.1966993237176,87
HUN,2017,143335098991.862,9726756.0,0.0,25.68845107544489,16.09039109953068,88
IDN,2017,1015618744159.73,267346658.0,0.0,27.646519142849954,19.404056722553793,89
IND,2017,2651474262755.45,1359657400.0,0.0,28.60613692680345,21.030498593930048,90
IRL,2017,348355212568.515,4827445.0,0.0,26.57648852190902,15.38982810730821,91
IRN,2017,510239893417.645,85026754.0,0.0,26.958146831323386,18.258476529632457,92
IRQ,2017,187217660050.676,39337353.0,0.0,25.95553773442325,17.48768510887667,93
